scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
MI_2,MI Moderate (μ=2.0),0,Anterior,0,Anterior,0,Diseased,MCMC,0.001806,,0.070917,0.917318,0.917318,1.000000,0.001806
MI_2,MI Moderate (μ=2.0),0,Anterior,0,Inferior,1,Non-diseased,MCMC,0.164871,,0.237909,1.017470,1.017470,1.000000,0.164871
MI_2,MI Moderate (μ=2.0),0,Anterior,0,Lateral,2,Non-diseased,MCMC,0.001325,,0.037118,0.468483,0.468483,1.000000,0.001325
MI_2,MI Moderate (μ=2.0),0,Anterior,0,Septal,3,Non-diseased,MCMC,0.012182,,0.079813,0.846291,0.846291,1.000000,0.012182
MI_2,MI Moderate (μ=2.0),0,Anterior,0,Apical,4,Non-diseased,MCMC,0.005482,,0.045801,0.323760,0.323760,1.000000,0.005482
MI_2,MI Moderate (μ=2.0),1,Anterior,0,Anterior,0,Diseased,MCMC,0.008130,,0.119167,1.468849,1.468849,1.000000,0.008130
MI_2,MI Moderate (μ=2.0),1,Anterior,0,Inferior,1,Non-diseased,MCMC,0.222169,,0.314690,1.858991,0.801022,0.000000,0.222169
MI_2,MI Moderate (μ=2.0),1,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000149,,0.033224,0.474501,0.474501,1.000000,0.000149
MI_2,MI Moderate (μ=2.0),1,Anterior,0,Septal,3,Non-diseased,MCMC,0.018035,,0.098661,1.037109,1.037109,1.000000,0.018035
MI_2,MI Moderate (μ=2.0),1,Anterior,0,Apical,4,Non-diseased,MCMC,0.004668,,0.041590,0.319418,0.319418,1.000000,0.004668
MI_2,MI Moderate (μ=2.0),2,Anterior,0,Anterior,0,Diseased,MCMC,0.004877,,0.093582,1.145742,1.145742,1.000000,0.004877
MI_2,MI Moderate (μ=2.0),2,Anterior,0,Inferior,1,Non-diseased,MCMC,0.199083,,0.272786,1.094404,1.094404,1.000000,0.199083
MI_2,MI Moderate (μ=2.0),2,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000476,,0.038738,0.530313,0.530313,1.000000,0.000476
MI_2,MI Moderate (μ=2.0),2,Anterior,0,Septal,3,Non-diseased,MCMC,0.027621,,0.106916,0.893954,0.893954,1.000000,0.027621
MI_2,MI Moderate (μ=2.0),2,Anterior,0,Apical,4,Non-diseased,MCMC,0.003254,,0.035309,0.310979,0.310979,1.000000,0.003254
MI_2,MI Moderate (μ=2.0),3,Anterior,0,Anterior,0,Diseased,MCMC,0.007323,,0.088824,1.026660,1.026660,1.000000,0.007323
MI_2,MI Moderate (μ=2.0),3,Anterior,0,Inferior,1,Non-diseased,MCMC,0.325323,,0.383199,2.298970,0.913346,0.000000,0.325323
MI_2,MI Moderate (μ=2.0),3,Anterior,0,Lateral,2,Non-diseased,MCMC,0.002361,,0.040037,0.450407,0.450407,1.000000,0.002361
MI_2,MI Moderate (μ=2.0),3,Anterior,0,Septal,3,Non-diseased,MCMC,0.051551,,0.140391,0.844329,0.844329,1.000000,0.051551
MI_2,MI Moderate (μ=2.0),3,Anterior,0,Apical,4,Non-diseased,MCMC,0.010791,,0.060548,0.416965,0.416965,1.000000,0.010791
MI_2,MI Moderate (μ=2.0),4,Anterior,0,Anterior,0,Diseased,MCMC,0.001050,,0.107152,1.374416,1.374416,1.000000,0.001050
MI_2,MI Moderate (μ=2.0),4,Anterior,0,Inferior,1,Non-diseased,MCMC,0.248609,,0.332876,1.456929,0.885056,0.500000,0.248609
MI_2,MI Moderate (μ=2.0),4,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000949,,0.035158,0.462111,0.462111,1.000000,0.000949
MI_2,MI Moderate (μ=2.0),4,Anterior,0,Septal,3,Non-diseased,MCMC,0.011029,,0.076244,0.853656,0.853656,1.000000,0.011029
MI_2,MI Moderate (μ=2.0),4,Anterior,0,Apical,4,Non-diseased,MCMC,0.005266,,0.044420,0.342278,0.342278,1.000000,0.005266
MI_2,MI Moderate (μ=2.0),5,Anterior,0,Anterior,0,Diseased,MCMC,0.008072,,0.078854,0.881331,0.881331,1.000000,0.008072
MI_2,MI Moderate (μ=2.0),5,Anterior,0,Inferior,1,Non-diseased,MCMC,0.300406,,0.395665,3.155427,0.791030,0.000000,0.300406
MI_2,MI Moderate (μ=2.0),5,Anterior,0,Lateral,2,Non-diseased,MCMC,0.003851,,0.041198,0.414526,0.414526,1.000000,0.003851
MI_2,MI Moderate (μ=2.0),5,Anterior,0,Septal,3,Non-diseased,MCMC,0.047352,,0.130573,0.805819,0.805819,1.000000,0.047352
MI_2,MI Moderate (μ=2.0),5,Anterior,0,Apical,4,Non-diseased,MCMC,0.006097,,0.046623,0.315845,0.315845,1.000000,0.006097
MI_2,MI Moderate (μ=2.0),6,Anterior,0,Anterior,0,Diseased,MCMC,0.011407,,0.070605,0.676087,0.676087,1.000000,0.011407
MI_2,MI Moderate (μ=2.0),6,Anterior,0,Inferior,1,Non-diseased,MCMC,0.294752,,0.362634,2.221595,0.890819,0.000000,0.294752
MI_2,MI Moderate (μ=2.0),6,Anterior,0,Lateral,2,Non-diseased,MCMC,0.010820,,0.059901,0.425153,0.425153,1.000000,0.010820
MI_2,MI Moderate (μ=2.0),6,Anterior,0,Septal,3,Non-diseased,MCMC,0.043358,,0.125180,0.870358,0.870358,1.000000,0.043358
MI_2,MI Moderate (μ=2.0),6,Anterior,0,Apical,4,Non-diseased,MCMC,0.001819,,0.032005,0.374161,0.374161,1.000000,0.001819
MI_2,MI Moderate (μ=2.0),7,Anterior,0,Anterior,0,Diseased,MCMC,0.000554,,0.080232,1.091773,1.091773,1.000000,0.000554
MI_2,MI Moderate (μ=2.0),7,Anterior,0,Inferior,1,Non-diseased,MCMC,0.159224,,0.234776,1.081649,1.081649,1.000000,0.159224
MI_2,MI Moderate (μ=2.0),7,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000986,,0.037631,0.525242,0.525242,1.000000,0.000986
MI_2,MI Moderate (μ=2.0),7,Anterior,0,Septal,3,Non-diseased,MCMC,0.007902,,0.073101,0.872730,0.872730,1.000000,0.007902
MI_2,MI Moderate (μ=2.0),7,Anterior,0,Apical,4,Non-diseased,MCMC,0.001338,,0.032874,0.407186,0.407186,1.000000,0.001338
MI_2,MI Moderate (μ=2.0),8,Anterior,0,Anterior,0,Diseased,MCMC,0.002193,,0.095023,1.257047,1.257047,1.000000,0.002193
MI_2,MI Moderate (μ=2.0),8,Anterior,0,Inferior,1,Non-diseased,MCMC,0.225673,,0.306877,0.948453,0.948453,1.000000,0.225673
MI_2,MI Moderate (μ=2.0),8,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000303,,0.033879,0.461285,0.461285,1.000000,0.000303
MI_2,MI Moderate (μ=2.0),8,Anterior,0,Septal,3,Non-diseased,MCMC,0.024929,,0.106359,0.899401,0.899401,1.000000,0.024929
MI_2,MI Moderate (μ=2.0),8,Anterior,0,Apical,4,Non-diseased,MCMC,0.003493,,0.039559,0.419119,0.419119,1.000000,0.003493
MI_2,MI Moderate (μ=2.0),9,Anterior,0,Anterior,0,Diseased,MCMC,0.001391,,0.111747,1.459540,1.459540,1.000000,0.001391
MI_2,MI Moderate (μ=2.0),9,Anterior,0,Inferior,1,Non-diseased,MCMC,0.240081,,0.336539,1.879156,0.863252,0.000000,0.240081
MI_2,MI Moderate (μ=2.0),9,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000292,,0.036055,0.503397,0.503397,1.000000,0.000292
MI_2,MI Moderate (μ=2.0),9,Anterior,0,Septal,3,Non-diseased,MCMC,0.005973,,0.073638,0.872113,0.872113,1.000000,0.005973
MI_2,MI Moderate (μ=2.0),9,Anterior,0,Apical,4,Non-diseased,MCMC,0.007985,,0.054586,0.321801,0.321801,1.000000,0.007985
MI_2,MI Moderate (μ=2.0),10,Anterior,0,Anterior,0,Diseased,MCMC,0.006546,,0.090598,1.090334,1.090334,1.000000,0.006546
MI_2,MI Moderate (μ=2.0),10,Anterior,0,Inferior,1,Non-diseased,MCMC,0.148019,,0.226368,1.090619,1.090619,1.000000,0.148019
MI_2,MI Moderate (μ=2.0),10,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000437,,0.037158,0.479682,0.479682,1.000000,0.000437
MI_2,MI Moderate (μ=2.0),10,Anterior,0,Septal,3,Non-diseased,MCMC,0.033519,,0.114527,0.934799,0.934799,1.000000,0.033519
MI_2,MI Moderate (μ=2.0),10,Anterior,0,Apical,4,Non-diseased,MCMC,0.001291,,0.031812,0.411937,0.411937,1.000000,0.001291
MI_2,MI Moderate (μ=2.0),11,Anterior,0,Anterior,0,Diseased,MCMC,0.002750,,0.095876,1.145628,1.145628,1.000000,0.002750
MI_2,MI Moderate (μ=2.0),11,Anterior,0,Inferior,1,Non-diseased,MCMC,0.298958,,0.377957,2.901668,0.828448,0.000000,0.298958
MI_2,MI Moderate (μ=2.0),11,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000971,,0.033800,0.430780,0.430780,1.000000,0.000971
MI_2,MI Moderate (μ=2.0),11,Anterior,0,Septal,3,Non-diseased,MCMC,0.033214,,0.113578,0.897044,0.897044,1.000000,0.033214
MI_2,MI Moderate (μ=2.0),11,Anterior,0,Apical,4,Non-diseased,MCMC,0.009048,,0.058626,0.313168,0.313168,1.000000,0.009048
MI_2,MI Moderate (μ=2.0),12,Anterior,0,Anterior,0,Diseased,MCMC,0.000077,,0.082587,1.094352,1.094352,1.000000,0.000077
MI_2,MI Moderate (μ=2.0),12,Anterior,0,Inferior,1,Non-diseased,MCMC,0.246525,,0.340068,1.834967,0.869795,0.000000,0.246525
MI_2,MI Moderate (μ=2.0),12,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000808,,0.034401,0.438286,0.438286,1.000000,0.000808
MI_2,MI Moderate (μ=2.0),12,Anterior,0,Septal,3,Non-diseased,MCMC,0.019883,,0.094143,0.835832,0.835832,1.000000,0.019883
MI_2,MI Moderate (μ=2.0),12,Anterior,0,Apical,4,Non-diseased,MCMC,0.009616,,0.060199,0.332940,0.332940,1.000000,0.009616
MI_2,MI Moderate (μ=2.0),13,Anterior,0,Anterior,0,Diseased,MCMC,0.012970,,0.107020,1.221939,1.221939,1.000000,0.012970
MI_2,MI Moderate (μ=2.0),13,Anterior,0,Inferior,1,Non-diseased,MCMC,0.244161,,0.318811,1.241799,0.942638,0.500000,0.244161
MI_2,MI Moderate (μ=2.0),13,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000562,,0.036902,0.503590,0.503590,1.000000,0.000562
MI_2,MI Moderate (μ=2.0),13,Anterior,0,Septal,3,Non-diseased,MCMC,0.042507,,0.129436,1.005107,1.005107,1.000000,0.042507
MI_2,MI Moderate (μ=2.0),13,Anterior,0,Apical,4,Non-diseased,MCMC,0.005936,,0.046121,0.382669,0.382669,1.000000,0.005936
MI_2,MI Moderate (μ=2.0),14,Anterior,0,Anterior,0,Diseased,MCMC,0.005525,,0.098474,1.149334,1.149334,1.000000,0.005525
MI_2,MI Moderate (μ=2.0),14,Anterior,0,Inferior,1,Non-diseased,MCMC,0.187008,,0.269871,1.026747,1.026747,1.000000,0.187008
MI_2,MI Moderate (μ=2.0),14,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000679,,0.036659,0.493734,0.493734,1.000000,0.000679
MI_2,MI Moderate (μ=2.0),14,Anterior,0,Septal,3,Non-diseased,MCMC,0.028992,,0.111638,0.909235,0.909235,1.000000,0.028992
MI_2,MI Moderate (μ=2.0),14,Anterior,0,Apical,4,Non-diseased,MCMC,0.000318,,0.030189,0.420607,0.420607,1.000000,0.000318
MI_2,MI Moderate (μ=2.0),15,Anterior,0,Anterior,0,Diseased,MCMC,0.000732,,0.096711,1.253985,1.253985,1.000000,0.000732
MI_2,MI Moderate (μ=2.0),15,Anterior,0,Inferior,1,Non-diseased,MCMC,0.260623,,0.335059,0.921904,0.921904,1.000000,0.260623
MI_2,MI Moderate (μ=2.0),15,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000637,,0.037403,0.513127,0.513127,1.000000,0.000637
MI_2,MI Moderate (μ=2.0),15,Anterior,0,Septal,3,Non-diseased,MCMC,0.020296,,0.094100,0.844360,0.844360,1.000000,0.020296
MI_2,MI Moderate (μ=2.0),15,Anterior,0,Apical,4,Non-diseased,MCMC,0.006186,,0.047405,0.348812,0.348812,1.000000,0.006186
MI_2,MI Moderate (μ=2.0),16,Anterior,0,Anterior,0,Diseased,MCMC,0.007087,,0.073025,0.893357,0.893357,1.000000,0.007087
MI_2,MI Moderate (μ=2.0),16,Anterior,0,Inferior,1,Non-diseased,MCMC,0.274700,,0.338575,1.009477,1.009477,1.000000,0.274700
MI_2,MI Moderate (μ=2.0),16,Anterior,0,Lateral,2,Non-diseased,MCMC,0.001290,,0.034718,0.427949,0.427949,1.000000,0.001290
MI_2,MI Moderate (μ=2.0),16,Anterior,0,Septal,3,Non-diseased,MCMC,0.068880,,0.154407,0.825853,0.825853,1.000000,0.068880
MI_2,MI Moderate (μ=2.0),16,Anterior,0,Apical,4,Non-diseased,MCMC,0.004596,,0.041011,0.355675,0.355675,1.000000,0.004596
MI_2,MI Moderate (μ=2.0),17,Anterior,0,Anterior,0,Diseased,MCMC,0.002868,,0.101319,1.248887,1.248887,1.000000,0.002868
MI_2,MI Moderate (μ=2.0),17,Anterior,0,Inferior,1,Non-diseased,MCMC,0.162029,,0.244450,1.026735,1.026735,1.000000,0.162029
MI_2,MI Moderate (μ=2.0),17,Anterior,0,Lateral,2,Non-diseased,MCMC,0.000378,,0.035407,0.503088,0.503088,1.000000,0.000378
MI_2,MI Moderate (μ=2.0),17,Anterior,0,Septal,3,Non-diseased,MCMC,0.016577,,0.093356,0.945813,0.945813,1.000000,0.016577
MI_2,MI Moderate (μ=2.0),17,Anterior,0,Apical,4,Non-diseased,MCMC,0.000417,,0.028230,0.397755,0.397755,1.000000,0.000417
MI_2,MI Moderate (μ=2.0),18,Anterior,0,Anterior,0,Diseased,MCMC,0.005937,,0.095531,1.190196,1.190196,1.000000,0.005937
MI_2,MI Moderate (μ=2.0),18,Anterior,0,Inferior,1,Non-diseased,MCMC,0.333791,,0.393546,2.607174,0.910411,0.000000,0.333791
MI_2,MI Moderate (μ=2.0),18,Anterior,0,Lateral,2,Non-diseased,MCMC,0.001618,,0.036857,0.457047,0.457047,1.000000,0.001618
MI_2,MI Moderate (μ=2.0),18,Anterior,0,Septal,3,Non-diseased,MCMC,0.031910,,0.108967,0.801297,0.801297,1.000000,0.031910
MI_2,MI Moderate (μ=2.0),18,Anterior,0,Apical,4,Non-diseased,MCMC,0.010304,,0.062475,0.307698,0.307698,1.000000,0.010304
MI_2,MI Moderate (μ=2.0),19,Anterior,0,Anterior,0,Diseased,MCMC,0.002238,,0.065566,0.864813,0.864813,1.000000,0.002238
MI_2,MI Moderate (μ=2.0),19,Anterior,0,Inferior,1,Non-diseased,MCMC,0.254236,,0.325427,0.899035,0.899035,1.000000,0.254236
MI_2,MI Moderate (μ=2.0),19,Anterior,0,Lateral,2,Non-diseased,MCMC,0.002780,,0.039088,0.420970,0.420970,1.000000,0.002780
MI_2,MI Moderate (μ=2.0),19,Anterior,0,Septal,3,Non-diseased,MCMC,0.026561,,0.102884,0.849248,0.849248,1.000000,0.026561
MI_2,MI Moderate (μ=2.0),19,Anterior,0,Apical,4,Non-diseased,MCMC,0.004809,,0.043986,0.403154,0.403154,1.000000,0.004809
MI_2,MI Moderate (μ=2.0),20,Inferior,1,Anterior,0,Non-diseased,MCMC,0.001896,,0.047575,0.587659,0.587659,1.000000,0.001896
MI_2,MI Moderate (μ=2.0),20,Inferior,1,Inferior,1,Diseased,MCMC,0.014842,,0.133489,1.589948,1.589948,1.000000,0.014842
MI_2,MI Moderate (μ=2.0),20,Inferior,1,Lateral,2,Non-diseased,MCMC,0.003611,,0.039300,0.386400,0.386400,1.000000,0.003611
MI_2,MI Moderate (μ=2.0),20,Inferior,1,Septal,3,Non-diseased,MCMC,0.013310,,0.075356,0.726741,0.726741,1.000000,0.013310
MI_2,MI Moderate (μ=2.0),20,Inferior,1,Apical,4,Non-diseased,MCMC,0.004461,,0.042053,0.404926,0.404926,1.000000,0.004461
MI_2,MI Moderate (μ=2.0),21,Inferior,1,Anterior,0,Non-diseased,MCMC,0.008910,,0.063270,0.600801,0.600801,1.000000,0.008910
MI_2,MI Moderate (μ=2.0),21,Inferior,1,Inferior,1,Diseased,MCMC,0.002684,,0.132288,2.021695,2.021695,1.000000,0.002684
MI_2,MI Moderate (μ=2.0),21,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000232,,0.032764,0.447632,0.447632,1.000000,0.000232
MI_2,MI Moderate (μ=2.0),21,Inferior,1,Septal,3,Non-diseased,MCMC,0.021175,,0.089039,0.749536,0.749536,1.000000,0.021175
MI_2,MI Moderate (μ=2.0),21,Inferior,1,Apical,4,Non-diseased,MCMC,0.003298,,0.038382,0.432189,0.432189,1.000000,0.003298
MI_2,MI Moderate (μ=2.0),22,Inferior,1,Anterior,0,Non-diseased,MCMC,0.003116,,0.049875,0.589125,0.589125,1.000000,0.003116
MI_2,MI Moderate (μ=2.0),22,Inferior,1,Inferior,1,Diseased,MCMC,0.005305,,0.107364,1.290936,1.290936,1.000000,0.005305
MI_2,MI Moderate (μ=2.0),22,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000706,,0.032267,0.430713,0.430713,1.000000,0.000706
MI_2,MI Moderate (μ=2.0),22,Inferior,1,Septal,3,Non-diseased,MCMC,0.017746,,0.080840,0.699873,0.699873,1.000000,0.017746
MI_2,MI Moderate (μ=2.0),22,Inferior,1,Apical,4,Non-diseased,MCMC,0.000348,,0.029666,0.420788,0.420788,1.000000,0.000348
MI_2,MI Moderate (μ=2.0),23,Inferior,1,Anterior,0,Non-diseased,MCMC,0.007193,,0.056898,0.619251,0.619251,1.000000,0.007193
MI_2,MI Moderate (μ=2.0),23,Inferior,1,Inferior,1,Diseased,MCMC,0.037427,,0.145574,1.621248,1.621248,1.000000,0.037427
MI_2,MI Moderate (μ=2.0),23,Inferior,1,Lateral,2,Non-diseased,MCMC,0.001806,,0.033682,0.392781,0.392781,1.000000,0.001806
MI_2,MI Moderate (μ=2.0),23,Inferior,1,Septal,3,Non-diseased,MCMC,0.026511,,0.098811,0.746425,0.746425,1.000000,0.026511
MI_2,MI Moderate (μ=2.0),23,Inferior,1,Apical,4,Non-diseased,MCMC,0.006224,,0.047457,0.393688,0.393688,1.000000,0.006224
MI_2,MI Moderate (μ=2.0),24,Inferior,1,Anterior,0,Non-diseased,MCMC,0.004185,,0.050747,0.566865,0.566865,1.000000,0.004185
MI_2,MI Moderate (μ=2.0),24,Inferior,1,Inferior,1,Diseased,MCMC,0.002853,,0.118346,1.693782,1.693782,1.000000,0.002853
MI_2,MI Moderate (μ=2.0),24,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000875,,0.029379,0.365657,0.365657,1.000000,0.000875
MI_2,MI Moderate (μ=2.0),24,Inferior,1,Septal,3,Non-diseased,MCMC,0.007592,,0.069559,0.812040,0.812040,1.000000,0.007592
MI_2,MI Moderate (μ=2.0),24,Inferior,1,Apical,4,Non-diseased,MCMC,0.005300,,0.045317,0.430976,0.430976,1.000000,0.005300
MI_2,MI Moderate (μ=2.0),25,Inferior,1,Anterior,0,Non-diseased,MCMC,0.004126,,0.051307,0.596273,0.596273,1.000000,0.004126
MI_2,MI Moderate (μ=2.0),25,Inferior,1,Inferior,1,Diseased,MCMC,0.000771,,0.116624,1.710785,1.710785,1.000000,0.000771
MI_2,MI Moderate (μ=2.0),25,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000992,,0.030523,0.382594,0.382594,1.000000,0.000992
MI_2,MI Moderate (μ=2.0),25,Inferior,1,Septal,3,Non-diseased,MCMC,0.011069,,0.072483,0.717350,0.717350,1.000000,0.011069
MI_2,MI Moderate (μ=2.0),25,Inferior,1,Apical,4,Non-diseased,MCMC,0.005592,,0.044269,0.339058,0.339058,1.000000,0.005592
MI_2,MI Moderate (μ=2.0),26,Inferior,1,Anterior,0,Non-diseased,MCMC,0.004395,,0.052541,0.609548,0.609548,1.000000,0.004395
MI_2,MI Moderate (μ=2.0),26,Inferior,1,Inferior,1,Diseased,MCMC,0.018591,,0.157843,1.844612,1.844612,1.000000,0.018591
MI_2,MI Moderate (μ=2.0),26,Inferior,1,Lateral,2,Non-diseased,MCMC,0.001904,,0.034537,0.398514,0.398514,1.000000,0.001904
MI_2,MI Moderate (μ=2.0),26,Inferior,1,Septal,3,Non-diseased,MCMC,0.025009,,0.092637,0.680777,0.680777,1.000000,0.025009
MI_2,MI Moderate (μ=2.0),26,Inferior,1,Apical,4,Non-diseased,MCMC,0.010574,,0.063194,0.374446,0.374446,1.000000,0.010574
MI_2,MI Moderate (μ=2.0),27,Inferior,1,Anterior,0,Non-diseased,MCMC,0.002795,,0.049938,0.603510,0.603510,1.000000,0.002795
MI_2,MI Moderate (μ=2.0),27,Inferior,1,Inferior,1,Diseased,MCMC,0.003859,,0.117745,1.691986,1.691986,1.000000,0.003859
MI_2,MI Moderate (μ=2.0),27,Inferior,1,Lateral,2,Non-diseased,MCMC,0.001912,,0.033110,0.384305,0.384305,1.000000,0.001912
MI_2,MI Moderate (μ=2.0),27,Inferior,1,Septal,3,Non-diseased,MCMC,0.017267,,0.080785,0.715100,0.715100,1.000000,0.017267
MI_2,MI Moderate (μ=2.0),27,Inferior,1,Apical,4,Non-diseased,MCMC,0.004850,,0.041989,0.352070,0.352070,1.000000,0.004850
MI_2,MI Moderate (μ=2.0),28,Inferior,1,Anterior,0,Non-diseased,MCMC,0.003468,,0.050652,0.592221,0.592221,1.000000,0.003468
MI_2,MI Moderate (μ=2.0),28,Inferior,1,Inferior,1,Diseased,MCMC,0.000728,,0.127033,1.906914,1.906914,1.000000,0.000728
MI_2,MI Moderate (μ=2.0),28,Inferior,1,Lateral,2,Non-diseased,MCMC,0.001392,,0.032388,0.397075,0.397075,1.000000,0.001392
MI_2,MI Moderate (μ=2.0),28,Inferior,1,Septal,3,Non-diseased,MCMC,0.008692,,0.066608,0.742855,0.742855,1.000000,0.008692
MI_2,MI Moderate (μ=2.0),28,Inferior,1,Apical,4,Non-diseased,MCMC,0.002409,,0.034942,0.382820,0.382820,1.000000,0.002409
MI_2,MI Moderate (μ=2.0),29,Inferior,1,Anterior,0,Non-diseased,MCMC,0.006942,,0.054574,0.521450,0.521450,1.000000,0.006942
MI_2,MI Moderate (μ=2.0),29,Inferior,1,Inferior,1,Diseased,MCMC,0.003081,,0.124182,1.738072,1.738072,1.000000,0.003081
MI_2,MI Moderate (μ=2.0),29,Inferior,1,Lateral,2,Non-diseased,MCMC,0.002547,,0.034717,0.369592,0.369592,1.000000,0.002547
MI_2,MI Moderate (μ=2.0),29,Inferior,1,Septal,3,Non-diseased,MCMC,0.017389,,0.082061,0.694430,0.694430,1.000000,0.017389
MI_2,MI Moderate (μ=2.0),29,Inferior,1,Apical,4,Non-diseased,MCMC,0.000958,,0.031638,0.410692,0.410692,1.000000,0.000958
MI_2,MI Moderate (μ=2.0),30,Inferior,1,Anterior,0,Non-diseased,MCMC,0.004177,,0.050525,0.560666,0.560666,1.000000,0.004177
MI_2,MI Moderate (μ=2.0),30,Inferior,1,Inferior,1,Diseased,MCMC,0.002315,,0.131468,1.786994,1.786994,1.000000,0.002315
MI_2,MI Moderate (μ=2.0),30,Inferior,1,Lateral,2,Non-diseased,MCMC,0.002386,,0.037660,0.415079,0.415079,1.000000,0.002386
MI_2,MI Moderate (μ=2.0),30,Inferior,1,Septal,3,Non-diseased,MCMC,0.012569,,0.074559,0.732523,0.732523,1.000000,0.012569
MI_2,MI Moderate (μ=2.0),30,Inferior,1,Apical,4,Non-diseased,MCMC,0.003989,,0.040648,0.384085,0.384085,1.000000,0.003989
MI_2,MI Moderate (μ=2.0),31,Inferior,1,Anterior,0,Non-diseased,MCMC,0.002023,,0.050504,0.636229,0.636229,1.000000,0.002023
MI_2,MI Moderate (μ=2.0),31,Inferior,1,Inferior,1,Diseased,MCMC,0.002143,,0.116957,1.476243,1.476243,1.000000,0.002143
MI_2,MI Moderate (μ=2.0),31,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000880,,0.029657,0.377172,0.377172,1.000000,0.000880
MI_2,MI Moderate (μ=2.0),31,Inferior,1,Septal,3,Non-diseased,MCMC,0.009363,,0.066656,0.701674,0.701674,1.000000,0.009363
MI_2,MI Moderate (μ=2.0),31,Inferior,1,Apical,4,Non-diseased,MCMC,0.002558,,0.036195,0.404061,0.404061,1.000000,0.002558
MI_2,MI Moderate (μ=2.0),32,Inferior,1,Anterior,0,Non-diseased,MCMC,0.005262,,0.053884,0.581452,0.581452,1.000000,0.005262
MI_2,MI Moderate (μ=2.0),32,Inferior,1,Inferior,1,Diseased,MCMC,0.000728,,0.102931,1.405989,1.405989,1.000000,0.000728
MI_2,MI Moderate (μ=2.0),32,Inferior,1,Lateral,2,Non-diseased,MCMC,0.000322,,0.031349,0.425714,0.425714,1.000000,0.000322
MI_2,MI Moderate (μ=2.0),32,Inferior,1,Septal,3,Non-diseased,MCMC,0.010828,,0.075157,0.810740,0.810740,1.000000,0.010828
