3.55050468,-1.44073305,-2.49202366,-1.73817149,-3.12242541,-3.72200183,-0.73369151,-2.58072350,-2.98531794,-0.75174285,-1.33876558,-3.38322749,0.83263787,-3.17760581,0.07227289,-1.58211447,-0.47197049,0.44784191,5.36202650,11.55997971,6.49419595,3.71183711,1.75740482,3.71587774,3.57888419,3.93470353,2.19790538,4.21059470,2.71635731,2.34514672,4.53651592,5.34226365,4.37795865
3.55050468,2.37912063,1.94194078,3.37032947,3.34391631,3.13070406,3.01673224,1.61617994,2.48910204,2.78838476,2.65342565,3.41319555,3.29326536,2.04296071,3.82422244,3.97456135,3.64360650,-1.81180723,-1.64158694,-1.46590734,-1.97457231,-1.92831371,-2.20763042,-1.21998704,-2.57863950,-2.21642942,-1.89338744,-2.02586878,-2.31937632,-1.44756144,-2.15858672,-2.02162390,-2.21831415
3.55050468,1.96507772,0.51625430,3.13930669,3.15636056,2.63063725,2.70358844,1.43120987,1.58323251,2.58346152,2.50491990,3.23900355,3.06502211,1.63994816,3.84828957,4.12161605,3.40323867,-1.50202948,-1.01523490,-0.09882993,-1.90920214,-1.98501412,-1.89815262,-0.73902429,-1.71680002,-1.68477906,-1.56408343,-1.46319255,-1.90588159,-1.01865427,-1.73965888,-1.53497912,-1.76420051
3.55050468,1.46575396,-0.45985760,2.51571986,2.21730563,1.75992409,2.17833345,0.89572297,0.56111289,2.26915812,1.86673808,2.25062491,2.57094398,0.92390128,3.40170351,3.36754012,2.87923676,-1.24130927,-0.41320918,1.51187297,-1.56576767,-1.76885724,-1.48844818,-0.30923084,-1.20739032,-0.96068996,-1.00512975,-0.79717253,-1.39433647,-0.64904512,-1.11058305,-0.60964406,-1.18721450
3.55050468,0.87260468,-0.99466272,1.42367974,1.13736033,0.70531619,1.84610185,0.14823537,-0.29248458,1.46378754,1.22699808,1.06165043,2.11750264,0.06839275,2.47376719,2.29236930,2.20633168,-0.94246245,0.25800014,2.84219410,-1.02892818,-1.31696137,-1.05846849,0.29018970,-0.45609440,-0.21402149,-0.43468808,-0.05065801,-0.82400026,-0.23370584,-0.35756712,0.39675390,-0.40973142
3.55050468,0.25063045,-1.29489824,0.38555892,-0.03510506,-0.28488489,1.70064806,-0.66173772,-1.06420961,0.52181599,0.66052506,-0.13387682,1.73272418,-0.83953669,1.41990563,1.16986526,1.52211081,-0.74188478,1.15626626,4.44228601,-0.18325100,-0.72696371,-0.56196236,0.96973728,0.33264245,0.57915399,0.08863001,0.85285869,-0.14012855,0.15275166,0.31301771,1.36841517,0.35968931
3.55050468,-0.24855717,-1.52996104,-0.41899395,-0.92661373,-1.25863334,1.54833734,-1.35343249,-1.66264167,-0.24754570,0.16515798,-1.23322939,1.37880374,-1.66260623,0.71024939,0.25661812,0.70613760,-0.69916220,1.95189362,5.94479363,0.91991006,-0.11148426,-0.06821450,1.70637710,1.24070039,1.52231267,0.70907345,1.73172104,0.64495290,0.62877687,1.15816177,2.36361040,1.41403883
3.55050468,-0.57129741,-1.72289316,-1.02235256,-1.65292255,-2.08055637,1.41652937,-1.87110908,-2.23861287,-0.62573518,-0.33392686,-2.08724030,1.10071802,-2.31143081,0.19443015,-0.42973278,0.11170305,-0.56553507,2.63566272,7.14183039,2.09967640,0.46413171,0.38316231,2.46159213,2.02216478,2.41090023,1.24868111,2.60857874,1.48570698,1.09386206,2.13363929,3.34780244,2.42298033
3.55050468,-0.76682626,-1.89380427,-1.49711569,-2.17006943,-2.68838563,1.32112040,-2.32714511,-2.72087620,-0.74455306,-0.81792643,-2.77786224,0.96714739,-2.84634461,0.07227289,-0.95102327,-0.25177214,-0.49565873,3.15696599,8.07612406,3.23800727,1.06904667,0.78180209,3.16792046,2.96953257,3.25346057,1.74357974,3.46211139,2.24315498,1.61714356,3.10741381,4.19850956,3.38338516
3.55050468,-0.87602306,-2.09165906,-1.73078256,-2.55306095,-3.15456882,1.30665703,-2.58072350,-2.98531794,-0.71646298,-1.19880558,-3.23034247,0.99530676,-3.17760581,0.16916279,-1.41087177,-0.47197049,-0.43601709,3.56053136,9.15858116,4.12083098,1.59759565,0.99279588,3.68497211,3.57888419,3.92025075,2.11085718,4.07217950,2.71635731,2.11701887,3.98892153,4.98728881,4.19473036
3.55050468,-0.88546018,-2.25505929,-1.72883891,-2.80873823,-3.48995386,1.27111679,-2.40558921,-2.67276421,-0.51673930,-1.33876558,-3.38322749,1.26289765,-3.10156506,0.32891528,-1.58211447,-0.39389639,-0.40598703,3.83033454,10.17887564,4.72465580,1.94861628,1.07727203,3.70906621,3.32643115,3.87396041,2.19790538,4.20345367,2.39952331,2.34514672,4.53651592,5.34226365,4.37795865
3.55050468,-0.94147422,-2.31640242,-1.58006237,-3.00225377,-3.66664761,1.21306005,-2.03744549,-1.86512398,-0.34172901,-1.27984571,-3.12055083,1.56539807,-2.48263599,0.63650378,-1.34990522,0.05220654,-0.16364787,4.37750901,10.78430191,5.23863431,2.40933197,1.13699514,3.04310219,2.32927280,3.28887106,1.88527187,3.58599063,1.57541125,1.91725453,4.20958396,4.89081354,3.41524103
3.55050468,-1.17900482,-2.39401232,-1.46244556,-3.12242541,-3.68391264,0.79617282,-1.98603123,-1.39064414,-0.39524765,-0.94788527,-2.64369268,1.38935907,-1.80191604,1.03250108,-0.74557940,0.39287426,0.02827389,4.89687424,11.15475488,5.88234136,3.01593257,1.37300321,2.62875589,1.65277957,2.55391056,1.43681672,2.96521292,1.18466880,1.17279760,3.40283608,3.84096770,2.27365200
3.55050468,-1.42404710,-2.44853623,-1.42497393,-3.01007941,-3.53925467,0.01931046,-2.21503054,-1.16158931,-0.36201939,-0.32727393,-1.90954697,0.87129727,-1.66032752,1.23391613,0.05552218,0.22229292,0.23501055,5.19879131,11.30335503,6.49419595,3.61233448,1.67945350,2.37374244,1.64531875,1.54931509,0.65985018,2.06540127,1.00902869,0.94585482,2.39161021,2.60087940,1.67913721
3.55050468,-1.38216615,-2.18548488,-0.86735258,-2.41966387,-3.03585470,-0.73369151,-2.42425009,-0.77981595,0.09856190,0.63574175,-0.41711571,0.97037298,-1.97157031,1.56719307,0.91572337,-0.24178407,0.35967399,5.16314067,9.78382913,5.95578296,3.61075337,1.68512709,1.91598588,1.29094677,0.14577146,-0.84424885,0.16686776,0.69992427,0.93791830,1.16039606,0.84372871,1.46105285
